DeviceId	UserId	LogDate	Direction	WorkCode	C1
27	510262	25/10/2013 6:04:55	in	0	in
27	510211	25/10/2013 6:05:02	in	0	in
27	530088	25/10/2013 6:05:06	in	0	in
27	520307	25/10/2013 6:05:13	in	0	in
27	520310	25/10/2013 6:05:32	in	0	in
27	520329	25/10/2013 6:05:38	in	0	in
27	520450	25/10/2013 6:05:44	in	0	in
27	60083	25/10/2013 6:05:51	in	0	in
27	530471	25/10/2013 6:05:56	in	0	in
27	70960	25/10/2013 6:06:11	in	0	in
27	521004	25/10/2013 6:06:17	in	0	in
27	530455	25/10/2013 6:06:24	in	0	in
27	510014	25/10/2013 6:06:43	in	0	in
27	510400	25/10/2013 6:06:57	in	0	in
27	510400	25/10/2013 6:06:59	in	0	in
27	71282	25/10/2013 6:07:06	in	0	in
27	60039	25/10/2013 6:07:17	in	0	in
27	530396	25/10/2013 6:07:25	in	0	in
27	60687	25/10/2013 6:08:02	in	0	in
27	540110	25/10/2013 6:08:16	in	0	in
27	540195	25/10/2013 6:08:21	in	0	in
27	60740	25/10/2013 6:08:30	in	0	in
27	520201	25/10/2013 6:08:37	in	0	in
27	530315	25/10/2013 6:09:00	in	0	in
27	510532	25/10/2013 6:09:39	in	0	in
27	530084	25/10/2013 6:10:12	in	0	in
27	530084	25/10/2013 6:10:15	in	0	in
27	530084	25/10/2013 6:10:16	in	0	in
27	510051	25/10/2013 6:10:18	in	0	in
27	520449	25/10/2013 6:10:26	in	0	in
27	530050	25/10/2013 6:10:35	in	0	in
27	70692	25/10/2013 6:10:41	in	0	in
27	90073	25/10/2013 6:11:36	in	0	in
27	520184	25/10/2013 6:11:49	in	0	in
27	90163	25/10/2013 6:16:27	in	0	in
27	510267	25/10/2013 6:16:39	in	0	in
27	60988	25/10/2013 6:17:18	in	0	in
27	60670	25/10/2013 6:17:45	in	0	in
27	60670	25/10/2013 6:17:46	in	0	in
27	60718	25/10/2013 6:17:52	in	0	in
27	70589	25/10/2013 6:18:02	in	0	in
27	520441	25/10/2013 6:20:51	in	0	in
27	60710	25/10/2013 6:21:32	in	0	in
27	530143	25/10/2013 6:32:08	in	0	in
27	60783	25/10/2013 6:45:58	in	0	in
27	510097	25/10/2013 6:51:45	in	0	in
27	60054	25/10/2013 7:17:33	in	0	in
27	90083	25/10/2013 7:41:31	in	0	in
27	60695	25/10/2013 7:44:15	in	0	in
27	510594	25/10/2013 7:45:19	in	0	in
27	510602	25/10/2013 7:45:41	in	0	in
27	510599	25/10/2013 7:52:55	in	0	in
27	510600	25/10/2013 7:53:01	in	0	in
27	540371	25/10/2013 7:53:37	in	0	in
27	90098	25/10/2013 7:53:43	in	0	in
27	540382	25/10/2013 7:54:36	in	0	in
27	540382	25/10/2013 7:54:37	in	0	in
27	90077	25/10/2013 7:54:43	in	0	in
27	540378	25/10/2013 7:54:55	in	0	in
27	90082	25/10/2013 7:55:02	in	0	in
27	90231	25/10/2013 7:55:57	in	0	in
27	90232	25/10/2013 7:56:08	in	0	in
27	90236	25/10/2013 7:56:13	in	0	in
27	90236	25/10/2013 7:56:20	in	0	in
27	510592	25/10/2013 7:56:26	in	0	in
27	540375	25/10/2013 7:57:45	in	0	in
27	540376	25/10/2013 7:57:57	in	0	in
27	90241	25/10/2013 7:58:03	in	0	in
27	90241	25/10/2013 7:58:16	in	0	in
27	90241	25/10/2013 7:58:25	in	0	in
27	90237	25/10/2013 7:58:31	in	0	in
27	90221	25/10/2013 7:58:36	in	0	in
27	90221	25/10/2013 7:58:44	in	0	in
27	90221	25/10/2013 7:58:58	in	0	in
27	530557	25/10/2013 7:59:38	in	0	in
27	90228	25/10/2013 8:06:13	in	0	in
27	90076	25/10/2013 8:07:12	in	0	in
27	90105	25/10/2013 8:07:34	in	0	in
27	61002	25/10/2013 8:07:48	in	0	in
27	70611	25/10/2013 8:26:45	in	0	in
27	520985	25/10/2013 8:29:38	in	0	in
27	510566	25/10/2013 8:38:52	in	0	in
27	530162	25/10/2013 9:03:18	in	0	in
27	90207	25/10/2013 9:03:46	in	0	in
27	520318	25/10/2013 9:03:53	in	0	in
27	520601	25/10/2013 9:08:51	in	0	in
27	90120	25/10/2013 9:12:29	in	0	in
27	90143	25/10/2013 9:12:46	in	0	in
27	90187	25/10/2013 9:14:10	in	0	in
27	530159	25/10/2013 9:14:18	in	0	in
27	90142	25/10/2013 9:16:12	in	0	in
27	90185	25/10/2013 9:17:30	in	0	in
27	80026	25/10/2013 9:17:51	in	0	in
27	510055	25/10/2013 9:19:38	in	0	in
27	90215	25/10/2013 9:20:21	in	0	in
27	80051	25/10/2013 9:22:44	in	0	in
27	60066	25/10/2013 9:24:42	in	0	in
27	530287	25/10/2013 9:26:38	in	0	in
27	60730	25/10/2013 9:27:59	in	0	in
27	60730	25/10/2013 9:28:01	in	0	in
27	80020	25/10/2013 9:29:02	in	0	in
27	90172	25/10/2013 9:29:45	in	0	in
27	60014	25/10/2013 9:30:02	in	0	in
27	60073	25/10/2013 9:30:18	in	0	in
27	60328	25/10/2013 9:30:34	in	0	in
27	60010	25/10/2013 9:30:43	in	0	in
27	540064	25/10/2013 9:30:52	in	0	in
27	520312	25/10/2013 9:30:59	in	0	in
27	60614	25/10/2013 9:31:10	in	0	in
27	60040	25/10/2013 9:31:43	in	0	in
27	60736	25/10/2013 9:33:30	in	0	in
27	60791	25/10/2013 9:36:03	in	0	in
27	60495	25/10/2013 9:36:16	in	0	in
27	90165	25/10/2013 9:37:00	in	0	in
27	60860	25/10/2013 9:37:10	in	0	in
27	60878	25/10/2013 9:37:19	in	0	in
27	520523	25/10/2013 9:38:11	in	0	in
27	60025	25/10/2013 9:38:48	in	0	in
27	60059	25/10/2013 9:39:08	in	0	in
27	60828	25/10/2013 9:39:17	in	0	in
27	60855	25/10/2013 9:39:57	in	0	in
27	80050	25/10/2013 9:41:25	in	0	in
27	80050	25/10/2013 9:41:26	in	0	in
27	90163	25/10/2013 10:23:55	in	0	in
27	90139	25/10/2013 10:24:40	in	0	in
27	71195	25/10/2013 10:28:14	in	0	in
27	530548	25/10/2013 10:30:45	in	0	in
27	520441	25/10/2013 10:31:29	in	0	in
27	520246	25/10/2013 10:33:01	in	0	in
27	530455	25/10/2013 10:34:52	in	0	in
27	90023	25/10/2013 10:36:05	in	0	in
27	510181	25/10/2013 10:36:17	in	0	in
27	510532	25/10/2013 10:38:21	in	0	in
27	80056	25/10/2013 10:45:46	in	0	in
DeviceId	UserId	LogDate	Direction	WorkCode	C1
28	520246	24/10/2013 10:25:46	in	0	in
28	71267	24/10/2013 10:31:35	in	0	in
28	530320	24/10/2013 10:34:46	in	0	in
28	70923	24/10/2013 10:59:31	in	0	in
28	530405	24/10/2013 11:04:24	in	0	in
28	520283	24/10/2013 11:05:10	in	0	in
28	540296	24/10/2013 11:06:25	in	0	in
28	520073	24/10/2013 11:10:47	in	0	in
28	90048	24/10/2013 11:13:22	in	0	in
28	520051	24/10/2013 11:20:40	in	0	in
28	90073	24/10/2013 11:22:49	in	0	in
28	540069	24/10/2013 11:32:20	in	0	in
28	90217	24/10/2013 11:36:42	in	0	in
28	90223	24/10/2013 11:37:35	in	0	in
28	90236	24/10/2013 11:37:44	in	0	in
28	90231	24/10/2013 11:37:49	in	0	in
28	90231	24/10/2013 11:37:57	in	0	in
28	90232	24/10/2013 11:38:03	in	0	in
28	90232	24/10/2013 11:38:10	in	0	in
28	90244	24/10/2013 11:38:17	in	0	in
28	90241	24/10/2013 11:38:22	in	0	in
28	90241	24/10/2013 11:38:29	in	0	in
28	90227	24/10/2013 11:38:36	in	0	in
28	90229	24/10/2013 11:38:40	in	0	in
28	90229	24/10/2013 11:38:42	in	0	in
28	90230	24/10/2013 11:38:47	in	0	in
28	90240	24/10/2013 11:38:50	in	0	in
28	90234	24/10/2013 11:38:53	in	0	in
28	90240	24/10/2013 11:39:12	in	0	in
28	90225	24/10/2013 11:39:28	in	0	in
28	90228	24/10/2013 11:39:32	in	0	in
28	90228	24/10/2013 11:39:38	in	0	in
28	90233	24/10/2013 11:40:23	in	0	in
28	90234	24/10/2013 11:40:29	in	0	in
28	90234	24/10/2013 11:40:37	in	0	in
28	90237	24/10/2013 11:40:40	in	0	in
28	90237	24/10/2013 11:40:43	in	0	in
28	90222	24/10/2013 11:40:48	in	0	in
28	90245	24/10/2013 11:40:53	in	0	in
28	90239	24/10/2013 11:40:57	in	0	in
28	90226	24/10/2013 11:41:23	in	0	in
28	90221	24/10/2013 11:41:28	in	0	in
28	90238	24/10/2013 11:41:31	in	0	in
28	90221	24/10/2013 11:41:36	in	0	in
28	90221	24/10/2013 11:41:42	in	0	in
28	90238	24/10/2013 11:41:54	in	0	in
28	90235	24/10/2013 11:42:05	in	0	in
28	90224	24/10/2013 11:42:24	in	0	in
28	90242	24/10/2013 11:42:30	in	0	in
28	90243	24/10/2013 11:42:39	in	0	in
28	909111	24/10/2013 11:42:49	in	0	in
28	90216	24/10/2013 11:44:19	in	0	in
28	60093	24/10/2013 11:58:59	in	0	in
28	71294	24/10/2013 12:26:25	in	0	in
28	60864	24/10/2013 12:36:54	in	0	in
28	530557	24/10/2013 12:38:00	in	0	in
28	60885	24/10/2013 12:38:18	in	0	in
28	70850	24/10/2013 12:52:43	in	0	in
28	520329	24/10/2013 12:53:28	in	0	in
28	61044	24/10/2013 12:57:32	in	0	in
28	80024	24/10/2013 13:23:59	in	0	in
28	80024	24/10/2013 13:24:01	in	0	in
28	510022	24/10/2013 13:32:36	in	0	in
28	520266	24/10/2013 13:38:06	in	0	in
28	90129	24/10/2013 13:38:25	in	0	in
28	90129	24/10/2013 13:38:26	in	0	in
28	90169	24/10/2013 13:40:24	in	0	in
28	510546	24/10/2013 13:42:05	in	0	in
28	90214	24/10/2013 13:47:21	in	0	in
28	90209	24/10/2013 13:54:01	in	0	in
28	510305	24/10/2013 13:54:19	in	0	in
28	510586	24/10/2013 13:54:26	in	0	in
28	90175	24/10/2013 13:55:54	in	0	in
28	510345	24/10/2013 13:57:11	in	0	in
28	90004	24/10/2013 13:57:55	in	0	in
28	530551	24/10/2013 13:58:16	in	0	in
28	520167	24/10/2013 13:58:22	in	0	in
28	520167	24/10/2013 13:58:23	in	0	in
28	520167	24/10/2013 13:58:26	in	0	in
28	520167	24/10/2013 13:58:33	in	0	in
28	510140	24/10/2013 13:58:51	in	0	in
28	520232	24/10/2013 13:59:21	in	0	in
28	540329	24/10/2013 13:59:31	in	0	in
28	90210	24/10/2013 13:59:42	in	0	in
28	71036	24/10/2013 14:00:10	in	0	in
28	530125	24/10/2013 14:00:23	in	0	in
28	510551	24/10/2013 14:00:46	in	0	in
28	521030	24/10/2013 14:00:55	in	0	in
28	90131	24/10/2013 14:01:01	in	0	in
28	90131	24/10/2013 14:01:03	in	0	in
28	71345	24/10/2013 14:01:09	in	0	in
28	90015	24/10/2013 14:02:35	in	0	in
28	520364	24/10/2013 14:04:03	in	0	in
28	520131	24/10/2013 14:04:13	in	0	in
28	510032	24/10/2013 14:04:36	in	0	in
28	540226	24/10/2013 14:04:53	in	0	in
28	71272	24/10/2013 14:05:07	in	0	in
28	60766	24/10/2013 14:05:21	in	0	in
28	540251	24/10/2013 14:05:29	in	0	in
28	520218	24/10/2013 14:05:33	in	0	in
28	520218	24/10/2013 14:05:40	in	0	in
28	70861	24/10/2013 14:05:46	in	0	in
28	510587	24/10/2013 14:06:19	in	0	in
28	90075	24/10/2013 14:06:57	in	0	in
28	540040	24/10/2013 14:07:22	in	0	in
28	510539	24/10/2013 14:07:32	in	0	in
28	90166	24/10/2013 14:07:41	in	0	in
28	510014	24/10/2013 14:08:03	in	0	in
28	540135	24/10/2013 14:08:16	in	0	in
28	70946	24/10/2013 14:09:23	in	0	in
28	60713	24/10/2013 14:10:05	in	0	in
28	530003	24/10/2013 14:10:15	in	0	in
28	70649	24/10/2013 14:10:22	in	0	in
28	530411	24/10/2013 14:11:24	in	0	in
28	540327	24/10/2013 14:11:51	in	0	in
28	540249	24/10/2013 14:12:01	in	0	in
28	530092	24/10/2013 14:13:48	in	0	in
28	530077	24/10/2013 14:14:23	in	0	in
28	530077	24/10/2013 14:14:25	in	0	in
28	510395	24/10/2013 14:17:14	in	0	in
28	510001	24/10/2013 14:17:24	in	0	in
28	90192	24/10/2013 14:17:48	in	0	in
28	70899	24/10/2013 14:18:52	in	0	in
28	90219	24/10/2013 14:20:59	in	0	in
28	90200	24/10/2013 14:25:50	in	0	in
28	60214	24/10/2013 14:51:16	in	0	in
28	61042	24/10/2013 14:51:47	in	0	in
28	530405	24/10/2013 15:11:45	in	0	in
28	90091	24/10/2013 18:57:13	in	0	in
28	520218	24/10/2013 18:57:18	in	0	in
28	520218	24/10/2013 18:57:23	in	0	in
28	520218	24/10/2013 18:57:28	in	0	in
28	530553	24/10/2013 18:58:02	in	0	in
28	510579	24/10/2013 19:01:11	in	0	in
28	530405	24/10/2013 19:02:46	in	0	in
28	90075	24/10/2013 19:03:01	in	0	in
28	540296	24/10/2013 19:09:52	in	0	in
28	90180	24/10/2013 19:13:14	in	0	in
28	70926	24/10/2013 19:13:40	in	0	in
28	510395	24/10/2013 19:18:24	in	0	in
28	71217	24/10/2013 19:26:48	in	0	in
28	70899	24/10/2013 19:31:01	in	0	in
28	540327	24/10/2013 19:39:02	in	0	in
28	71345	24/10/2013 19:45:10	in	0	in
28	510586	24/10/2013 19:50:40	in	0	in
28	90129	24/10/2013 19:51:05	in	0	in
28	90129	24/10/2013 19:51:07	in	0	in
28	71215	24/10/2013 19:52:29	in	0	in
28	530039	24/10/2013 19:57:42	in	0	in
28	510006	24/10/2013 19:58:50	in	0	in
28	530125	24/10/2013 20:02:28	in	0	in
28	90167	24/10/2013 20:10:08	in	0	in
28	90167	24/10/2013 20:10:10	in	0	in
28	90014	24/10/2013 20:13:31	in	0	in
28	71036	24/10/2013 20:32:48	in	0	in
28	510302	24/10/2013 20:51:29	in	0	in
28	90219	24/10/2013 20:53:33	in	0	in
28	90219	24/10/2013 20:53:50	in	0	in
28	71069	24/10/2013 20:54:10	in	0	in
28	520063	24/10/2013 20:54:22	in	0	in
28	90131	24/10/2013 21:23:16	in	0	in
28	90071	24/10/2013 22:41:22	in	0	in
28	510031	24/10/2013 22:42:31	in	0	in
28	510058	24/10/2013 22:43:11	in	0	in
28	510489	24/10/2013 22:43:27	in	0	in
28	510123	24/10/2013 22:46:14	in	0	in
28	71236	24/10/2013 22:46:31	in	0	in
28	90130	24/10/2013 22:47:06	in	0	in
28	90129	24/10/2013 22:48:02	in	0	in
28	90129	24/10/2013 22:48:03	in	0	in
28	70671	24/10/2013 22:51:39	in	0	in
28	60769	25/10/2013 4:50:40	in	0	in
28	530405	25/10/2013 5:31:20	in	0	in
28	530294	25/10/2013 5:31:28	in	0	in
28	520073	25/10/2013 5:35:58	in	0	in
28	90027	25/10/2013 5:47:31	in	0	in
28	520065	25/10/2013 5:54:37	in	0	in
28	520264	25/10/2013 5:54:43	in	0	in
28	520264	25/10/2013 5:54:46	in	0	in
28	520264	25/10/2013 5:54:52	in	0	in
28	520264	25/10/2013 5:54:53	in	0	in
28	71036	25/10/2013 5:55:01	in	0	in
28	61061	25/10/2013 5:55:11	in	0	in
28	510396	25/10/2013 5:56:11	in	0	in
28	520194	25/10/2013 5:56:17	in	0	in
28	520194	25/10/2013 5:56:21	in	0	in
28	510062	25/10/2013 5:56:31	in	0	in
28	70621	25/10/2013 5:56:38	in	0	in
28	70621	25/10/2013 5:56:40	in	0	in
28	90109	25/10/2013 5:57:01	in	0	in
28	71332	25/10/2013 5:57:06	in	0	in
28	71332	25/10/2013 5:57:09	in	0	in
28	71332	25/10/2013 5:57:11	in	0	in
28	71332	25/10/2013 5:57:13	in	0	in
28	530060	25/10/2013 5:57:21	in	0	in
28	71332	25/10/2013 5:57:27	in	0	in
28	90149	25/10/2013 5:57:34	in	0	in
28	510035	25/10/2013 5:57:48	in	0	in
28	530524	25/10/2013 5:58:00	in	0	in
28	90153	25/10/2013 5:58:12	in	0	in
28	90121	25/10/2013 5:58:20	in	0	in
28	510293	25/10/2013 5:58:29	in	0	in
28	521008	25/10/2013 5:58:35	in	0	in
28	71281	25/10/2013 5:58:40	in	0	in
28	71281	25/10/2013 5:58:46	in	0	in
28	71281	25/10/2013 5:58:52	in	0	in
28	520013	25/10/2013 5:59:00	in	0	in
28	60788	25/10/2013 5:59:13	in	0	in
28	521031	25/10/2013 5:59:35	in	0	in
28	60093	25/10/2013 5:59:56	in	0	in
28	70924	25/10/2013 6:00:13	in	0	in
28	520135	25/10/2013 6:00:18	in	0	in
28	520135	25/10/2013 6:00:19	in	0	in
28	520135	25/10/2013 6:00:21	in	0	in
28	520135	25/10/2013 6:00:23	in	0	in
28	520135	25/10/2013 6:00:29	in	0	in
28	520135	25/10/2013 6:00:31	in	0	in
28	520122	25/10/2013 6:00:36	in	0	in
28	520445	25/10/2013 6:00:54	in	0	in
28	520246	25/10/2013 6:01:01	in	0	in
28	540026	25/10/2013 6:01:10	in	0	in
28	510306	25/10/2013 6:01:33	in	0	in
28	520452	25/10/2013 6:01:44	in	0	in
28	70899	25/10/2013 6:02:26	in	0	in
28	530320	25/10/2013 6:02:32	in	0	in
28	530320	25/10/2013 6:02:35	in	0	in
28	530320	25/10/2013 6:02:44	in	0	in
28	520142	25/10/2013 6:03:25	in	0	in
28	71306	25/10/2013 6:03:35	in	0	in
28	71329	25/10/2013 6:03:54	in	0	in
28	71226	25/10/2013 6:04:00	in	0	in
28	510005	25/10/2013 6:04:29	in	0	in
28	540335	25/10/2013 6:04:42	in	0	in
28	510265	25/10/2013 6:04:52	in	0	in
28	520307	25/10/2013 6:04:56	in	0	in
28	520307	25/10/2013 6:04:59	in	0	in
28	520307	25/10/2013 6:05:01	in	0	in
28	520307	25/10/2013 6:05:03	in	0	in
28	71228	25/10/2013 6:05:31	in	0	in
28	520088	25/10/2013 6:05:36	in	0	in
28	520088	25/10/2013 6:05:42	in	0	in
28	530471	25/10/2013 6:05:45	in	0	in
28	530471	25/10/2013 6:05:48	in	0	in
28	530471	25/10/2013 6:05:52	in	0	in
28	520088	25/10/2013 6:05:58	in	0	in
28	530487	25/10/2013 6:06:17	in	0	in
28	71267	25/10/2013 6:07:06	in	0	in
28	90048	25/10/2013 6:07:24	in	0	in
28	60767	25/10/2013 6:08:07	in	0	in
28	90060	25/10/2013 6:12:26	in	0	in
28	521044	25/10/2013 6:16:02	in	0	in
28	521044	25/10/2013 6:16:03	in	0	in
28	90216	25/10/2013 6:16:07	in	0	in
28	90163	25/10/2013 6:16:39	in	0	in
28	530305	25/10/2013 6:17:46	in	0	in
28	520147	25/10/2013 6:19:33	in	0	in
28	60610	25/10/2013 6:23:39	in	0	in
28	71294	25/10/2013 7:08:52	in	0	in
28	540369	25/10/2013 7:40:29	in	0	in
28	540370	25/10/2013 7:40:39	in	0	in
28	90043	25/10/2013 7:45:33	in	0	in
28	90037	25/10/2013 7:52:17	in	0	in
28	510595	25/10/2013 7:52:40	in	0	in
28	510598	25/10/2013 7:52:57	in	0	in
28	90068	25/10/2013 7:53:32	in	0	in
28	510593	25/10/2013 7:53:55	in	0	in
28	90203	25/10/2013 7:54:09	in	0	in
28	540381	25/10/2013 7:54:21	in	0	in
28	540379	25/10/2013 7:54:37	in	0	in
28	90078	25/10/2013 7:55:13	in	0	in
28	540372	25/10/2013 7:55:34	in	0	in
28	90084	25/10/2013 7:55:40	in	0	in
28	90204	25/10/2013 7:55:46	in	0	in
28	540383	25/10/2013 7:56:28	in	0	in
28	90042	25/10/2013 7:56:46	in	0	in
28	90039	25/10/2013 7:57:09	in	0	in
28	90045	25/10/2013 7:57:32	in	0	in
28	90044	25/10/2013 7:57:38	in	0	in
28	540374	25/10/2013 7:57:59	in	0	in
28	90244	25/10/2013 7:58:23	in	0	in
28	90244	25/10/2013 7:58:24	in	0	in
28	90239	25/10/2013 7:58:28	in	0	in
28	90041	25/10/2013 7:59:50	in	0	in
28	510596	25/10/2013 8:00:05	in	0	in
28	90159	25/10/2013 8:05:06	in	0	in
28	90106	25/10/2013 8:05:12	in	0	in
28	90177	25/10/2013 8:05:25	in	0	in
28	90104	25/10/2013 8:05:40	in	0	in
28	90102	25/10/2013 8:05:55	in	0	in
28	90229	25/10/2013 8:06:01	in	0	in
28	90229	25/10/2013 8:06:10	in	0	in
28	90230	25/10/2013 8:06:15	in	0	in
28	90230	25/10/2013 8:06:22	in	0	in
28	90101	25/10/2013 8:06:29	in	0	in
28	90240	25/10/2013 8:06:38	in	0	in
28	90181	25/10/2013 8:06:50	in	0	in
28	90245	25/10/2013 8:07:01	in	0	in
28	90224	25/10/2013 8:07:09	in	0	in
28	90227	25/10/2013 8:07:25	in	0	in
28	90085	25/10/2013 8:07:59	in	0	in
28	520037	25/10/2013 8:26:46	in	0	in
28	90222	25/10/2013 8:59:24	in	0	in
28	90233	25/10/2013 8:59:51	in	0	in
28	90223	25/10/2013 9:00:11	in	0	in
28	90234	25/10/2013 9:00:15	in	0	in
28	90234	25/10/2013 9:00:33	in	0	in
28	90225	25/10/2013 9:00:39	in	0	in
28	90186	25/10/2013 9:02:06	in	0	in
28	80024	25/10/2013 9:05:42	in	0	in
28	80024	25/10/2013 9:05:44	in	0	in
28	90169	25/10/2013 9:14:13	in	0	in
28	90175	25/10/2013 9:14:20	in	0	in
28	90194	25/10/2013 9:17:12	in	0	in
28	90129	25/10/2013 9:18:02	in	0	in
28	90214	25/10/2013 9:19:09	in	0	in
28	90217	25/10/2013 9:19:22	in	0	in
28	540344	25/10/2013 9:22:14	in	0	in
28	90242	25/10/2013 9:28:06	in	0	in
28	90243	25/10/2013 9:28:17	in	0	in
28	90220	25/10/2013 9:30:38	in	0	in
28	80025	25/10/2013 9:30:50	in	0	in
28	70633	25/10/2013 9:31:03	in	0	in
28	61044	25/10/2013 9:31:29	in	0	in
28	80010	25/10/2013 9:32:33	in	0	in
28	80009	25/10/2013 9:38:13	in	0	in
28	80016	25/10/2013 9:38:22	in	0	in
28	60246	25/10/2013 9:39:16	in	0	in
28	61042	25/10/2013 9:40:27	in	0	in
28	90246	25/10/2013 10:14:43	in	0	in
28	90247	25/10/2013 10:15:08	in	0	in
28	90248	25/10/2013 10:15:16	in	0	in
28	90033	25/10/2013 10:23:24	in	0	in
28	71226	25/10/2013 10:28:22	in	0	in
28	71329	25/10/2013 10:32:18	in	0	in
28	540300	25/10/2013 10:33:02	in	0	in
28	71267	25/10/2013 10:33:28	in	0	in
28	530320	25/10/2013 10:36:02	in	0	in
28	540069	25/10/2013 10:45:11	in	0	in
28	520098	25/10/2013 10:53:08	in	0	in
28	520098	25/10/2013 10:53:09	in	0	in
DeviceId	UserId	LogDate	Direction	WorkCode	C1
29	510153	24/10/2013 10:47:20	in	0	in
29	520264	24/10/2013 11:04:42	in	0	in
29	70978	24/10/2013 11:26:49	in	0	in
29	510414	24/10/2013 11:27:51	in	0	in
29	71223	24/10/2013 11:40:43	in	0	in
29	71279	24/10/2013 11:42:15	in	0	in
29	71383	24/10/2013 11:42:34	in	0	in
29	530105	24/10/2013 11:48:03	in	0	in
29	510021	24/10/2013 13:37:08	in	0	in
29	520130	24/10/2013 13:39:50	in	0	in
29	60209	24/10/2013 13:44:49	in	0	in
29	530123	24/10/2013 13:50:51	in	0	in
29	510074	24/10/2013 13:53:29	in	0	in
29	70815	24/10/2013 13:54:14	in	0	in
29	90146	24/10/2013 13:54:20	in	0	in
29	510090	24/10/2013 13:55:55	in	0	in
29	60965	24/10/2013 13:56:39	in	0	in
29	60976	24/10/2013 13:57:05	in	0	in
29	71238	24/10/2013 13:57:39	in	0	in
29	60285	24/10/2013 13:58:32	in	0	in
29	530023	24/10/2013 13:58:38	in	0	in
29	61033	24/10/2013 13:58:50	in	0	in
29	530022	24/10/2013 13:59:13	in	0	in
29	60978	24/10/2013 13:59:19	in	0	in
29	60698	24/10/2013 13:59:47	in	0	in
29	520489	24/10/2013 14:00:19	in	0	in
29	61005	24/10/2013 14:00:33	in	0	in
29	60354	24/10/2013 14:00:47	in	0	in
29	530281	24/10/2013 14:00:58	in	0	in
29	60983	24/10/2013 14:01:04	in	0	in
29	520083	24/10/2013 14:01:21	in	0	in
29	80005	24/10/2013 14:01:33	in	0	in
29	530514	24/10/2013 14:02:11	in	0	in
29	520333	24/10/2013 14:03:48	in	0	in
29	520333	24/10/2013 14:03:49	in	0	in
29	520040	24/10/2013 14:04:57	in	0	in
29	510583	24/10/2013 14:05:02	in	0	in
29	530122	24/10/2013 14:05:13	in	0	in
29	60989	24/10/2013 14:05:19	in	0	in
29	510130	24/10/2013 14:05:26	in	0	in
29	60903	24/10/2013 14:06:18	in	0	in
29	71046	24/10/2013 14:06:26	in	0	in
29	71271	24/10/2013 14:06:33	in	0	in
29	540323	24/10/2013 14:08:39	in	0	in
29	540236	24/10/2013 14:09:35	in	0	in
29	520181	24/10/2013 14:11:17	in	0	in
29	530422	24/10/2013 14:11:42	in	0	in
29	71336	24/10/2013 14:13:17	in	0	in
29	70988	24/10/2013 14:16:05	in	0	in
29	60024	24/10/2013 14:16:52	in	0	in
29	530052	24/10/2013 14:17:14	in	0	in
29	60779	24/10/2013 14:17:21	in	0	in
29	530469	24/10/2013 14:17:32	in	0	in
29	530194	24/10/2013 14:18:00	in	0	in
29	60789	24/10/2013 14:18:09	in	0	in
29	510531	24/10/2013 14:19:29	in	0	in
29	520002	24/10/2013 14:19:35	in	0	in
29	530039	24/10/2013 14:19:43	in	0	in
29	60337	24/10/2013 14:23:18	in	0	in
29	510064	24/10/2013 14:35:20	in	0	in
29	70939	24/10/2013 14:41:27	in	0	in
29	520382	24/10/2013 14:48:23	in	0	in
29	60202	24/10/2013 14:51:04	in	0	in
29	60202	24/10/2013 14:51:05	in	0	in
29	60213	24/10/2013 14:51:18	in	0	in
29	60243	24/10/2013 14:51:33	in	0	in
29	60805	24/10/2013 14:52:43	in	0	in
29	60611	24/10/2013 14:52:49	in	0	in
29	60194	24/10/2013 14:52:55	in	0	in
29	60037	24/10/2013 14:53:04	in	0	in
29	60224	24/10/2013 14:53:39	in	0	in
29	510294	24/10/2013 14:54:21	in	0	in
29	60341	24/10/2013 14:54:52	in	0	in
29	60905	24/10/2013 14:56:04	in	0	in
29	90048	24/10/2013 19:03:00	in	0	in
29	90048	24/10/2013 19:03:01	in	0	in
29	90048	24/10/2013 19:03:09	in	0	in
29	90048	24/10/2013 19:03:11	in	0	in
29	90048	24/10/2013 19:03:12	in	0	in
29	90061	24/10/2013 19:43:21	in	0	in
29	520333	24/10/2013 19:43:46	in	0	in
29	61031	24/10/2013 21:10:16	in	0	in
29	540291	24/10/2013 22:34:11	in	0	in
29	90001	24/10/2013 22:35:18	in	0	in
29	71006	24/10/2013 22:36:56	in	0	in
29	530325	24/10/2013 22:42:11	in	0	in
29	540140	24/10/2013 22:42:34	in	0	in
29	60787	24/10/2013 22:43:10	in	0	in
29	60682	24/10/2013 22:43:29	in	0	in
29	530121	24/10/2013 22:43:43	in	0	in
29	530075	24/10/2013 22:44:04	in	0	in
29	530075	24/10/2013 22:44:05	in	0	in
29	60715	24/10/2013 22:44:54	in	0	in
29	510164	24/10/2013 22:45:17	in	0	in
29	60675	24/10/2013 22:45:35	in	0	in
29	520152	24/10/2013 22:45:53	in	0	in
29	530529	24/10/2013 22:45:59	in	0	in
29	60678	24/10/2013 22:46:08	in	0	in
29	510166	24/10/2013 22:46:24	in	0	in
29	510553	24/10/2013 22:46:35	in	0	in
29	520978	24/10/2013 22:46:39	in	0	in
29	530543	24/10/2013 22:46:43	in	0	in
29	530543	24/10/2013 22:46:45	in	0	in
29	530197	24/10/2013 22:48:06	in	0	in
29	60773	24/10/2013 22:48:43	in	0	in
